audiofile,survey_file_name,min.avg_H,min.avg_S,min.avg_T,max.avg_H,max.avg_S,max.avg_T,titi_over_thresh,titi_over_thresh_and_howler_under_thresh,titi_over_thresh_and_over_howler,PrimateSpecies,CallDistance
HARPIA_20170215_080000.wav,"E:/For Sun - Full test dataset/Harpia 2017/2, 200/15 feb/HARPIA_20170215_080000.wav",0.94,-2.123333333333333,-1.71,2.6399999999999997,1.9233333333333333,-0.12,0,0,0,0,NA
HARPIA_20170216_054500.wav,"E:/For Sun - Full test dataset/Harpia 2017/2, 200/16 feb/HARPIA_20170216_054500.wav",-0.73,-2.1866666666666665,-0.874,1.025,1.98,0.87,0,0,0,0,NA
HARPIA_20170216_060000.wav,"E:/For Sun - Full test dataset/Harpia 2017/2, 200/16 feb/HARPIA_20170216_060000.wav",-0.44,-9.816666666666666,-3.032,12.405000000000001,8.336666666666666,7.026,1,0,0,2,1
HARPIA_20170216_061500.wav,"E:/For Sun - Full test dataset/Harpia 2017/2, 200/16 feb/HARPIA_20170216_061500.wav",-0.09,-3.42,-2.156,8.43,4.163333333333333,2.012,0,0,0,2,3
HARPIA_20170216_063000.wav,"E:/For Sun - Full test dataset/Harpia 2017/2, 200/16 feb/HARPIA_20170216_063000.wav",-0.275,-2.4466666666666668,-1.582,3.465,3.4033333333333333,1.232,0,0,0,2,4
HARPIA_20170216_064500.wav,"E:/For Sun - Full test dataset/Harpia 2017/2, 200/16 feb/HARPIA_20170216_064500.wav",-1.315,-2.966666666666667,-1.8499999999999999,3.3449999999999998,5.406666666666666,2.668,0,0,0,0,NA
HARPIA_20170216_070000.wav,"E:/For Sun - Full test dataset/Harpia 2017/2, 200/16 feb/HARPIA_20170216_070000.wav",-2.33,-3.3933333333333335,-1.888,2.31,4.14,2.41,0,0,0,0,NA
HARPIA_20170216_071500.wav,"E:/For Sun - Full test dataset/Harpia 2017/2, 200/16 feb/HARPIA_20170216_071500.wav",-2.38,-3.4066666666666667,-1.798,2.37,4.833333333333333,2.846,0,0,0,0,NA
HARPIA_20170216_073000.wav,"E:/For Sun - Full test dataset/Harpia 2017/2, 200/16 feb/HARPIA_20170216_073000.wav",-3.8150000000000004,-6.926666666666667,-1.8699999999999999,2.79,6.593333333333334,10.51,1,1,1,1,2
HARPIA_20170216_074500.wav,"E:/For Sun - Full test dataset/Harpia 2017/2, 200/16 feb/HARPIA_20170216_074500.wav",-1.5,-3.486666666666667,-1.754,2.375,3.5633333333333335,2.434,0,0,0,0,NA
HARPIA_20170216_080000.wav,"E:/For Sun - Full test dataset/Harpia 2017/2, 200/16 feb/HARPIA_20170216_080000.wav",-0.05,-2.4733333333333336,-1.3880000000000001,2.42,3.2266666666666666,1.05,0,0,0,2,4
HARPIA_20170217_054500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/17 feb/HARPIA_20170217_054500.wav",0.71,-1.8699999999999999,-1.166,2.5250000000000004,1.7966666666666666,0.28,0,0,0,0,NA
HARPIA_20170217_060000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/17 feb/HARPIA_20170217_060000.wav",1.025,-2.5266666666666664,-1.6159999999999999,5.890000000000001,3.5366666666666666,0.38,0,0,0,2,3
HARPIA_20170217_061500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/17 feb/HARPIA_20170217_061500.wav",1.9,-2.5,-2.192,5.13,3.1533333333333333,-0.09,0,0,0,2,3
HARPIA_20170217_063000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/17 feb/HARPIA_20170217_063000.wav",1.31,-2.72,-1.78,3.485,3.3633333333333333,0.01,0,0,0,0,NA
HARPIA_20170217_064500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/17 feb/HARPIA_20170217_064500.wav",1.03,-2.13,-1.926,4.07,2.1433333333333335,0.142,0,0,0,0,NA
HARPIA_20170217_070000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/17 feb/HARPIA_20170217_070000.wav",-0.024999999999999994,-5.033333333333333,-3.306,4.255,8.1033333333333335,1.75,0,0,0,1,4
HARPIA_20170217_071500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/17 feb/HARPIA_20170217_071500.wav",-1.2650000000000001,-4.81,-3.336,4.15,6.21,0.846,0,0,0,3,4
HARPIA_20170217_073000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/17 feb/HARPIA_20170217_073000.wav",-2.515,-1.74,-1.124,1.8900000000000001,2.026666666666667,1.482,0,0,0,0,NA
HARPIA_20170217_074500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/17 feb/HARPIA_20170217_074500.wav",-1.8499999999999999,-1.9,-0.894,2.18,1.8433333333333333,1.292,0,0,0,2,4
HARPIA_20170217_080000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/17 feb/HARPIA_20170217_080000.wav",0.28,-2.243333333333333,-1.522,3.51,2.2733333333333334,0.288,0,0,0,2,4
HARPIA_20170218_054500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/18 feb/HARPIA_20170218_054500.wav",-1.365,-2.3433333333333333,-0.62,0.64,3.3733333333333335,1.28,0,0,0,0,NA
HARPIA_20170218_060000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/18 feb/HARPIA_20170218_060000.wav",-0.78,-1.98,-0.794,1.83,2.1933333333333334,0.9400000000000001,0,0,0,2,4
HARPIA_20170218_061500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/18 feb/HARPIA_20170218_061500.wav",-1.115,-2.413333333333333,-1.3599999999999999,2.2249999999999996,2.243333333333333,0.844,0,0,0,2,4
HARPIA_20170218_063000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/18 feb/HARPIA_20170218_063000.wav",-1.01,-2.14,-0.664,0.77,2.1666666666666665,0.778,0,0,0,0,NA
HARPIA_20170218_064500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/18 feb/HARPIA_20170218_064500.wav",-1.07,-1.9866666666666666,-0.8160000000000001,0.7949999999999999,2.3633333333333333,0.908,0,0,0,0,NA
HARPIA_20170218_070000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/18 feb/HARPIA_20170218_070000.wav",-1.2999999999999998,-2.25,-0.97,1.1749999999999998,2.0733333333333333,1.018,0,0,0,0,NA
HARPIA_20170218_071500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/18 feb/HARPIA_20170218_071500.wav",-0.835,-2.1566666666666667,-0.806,0.84,2.4433333333333334,1.01,0,0,0,0,NA
HARPIA_20170218_073000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/18 feb/HARPIA_20170218_073000.wav",-1.615,-5.613333333333333,-2.458,2.1149999999999998,6.476666666666667,2.346,0,0,0,0,NA
HARPIA_20170218_074500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/18 feb/HARPIA_20170218_074500.wav",-1.4849999999999999,-2.8666666666666667,-2.058,1.98,4.926666666666667,1.394,0,0,0,0,NA
HARPIA_20170218_080000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/18 feb/HARPIA_20170218_080000.wav",-0.665,-2.47,-1.57,1.98,2.79,1.1199999999999999,0,0,0,0,NA
HARPIA_20170219_054500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/19 feb/HARPIA_20170219_054500.wav",0.285,-2.4566666666666666,-1.424,3.4699999999999998,4.85,1.842,0,0,0,2,4
HARPIA_20170219_060000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/19 feb/HARPIA_20170219_060000.wav",1.165,-8.75,-3.04,9.615,9.99,8.224,1,0,0,2,1
HARPIA_20170219_061500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/19 feb/HARPIA_20170219_061500.wav",0.31000000000000005,-3.68,-2.34,4.68,5.07,0.826,0,0,0,2,4
HARPIA_20170219_063000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/19 feb/HARPIA_20170219_063000.wav",-0.535,-3.5766666666666667,-2.29,3.355,5.53,2.426,0,0,0,0,NA
HARPIA_20170219_064500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/19 feb/HARPIA_20170219_064500.wav",-0.45999999999999996,-2.61,-1.632,2.3,3.993333333333333,0.854,0,0,0,0,NA
HARPIA_20170219_070000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/19 feb/HARPIA_20170219_070000.wav",-1.5999999999999999,-4.12,-1.752,2.68,6.023333333333333,3.704,0,0,0,1,3
HARPIA_20170219_071500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/19 feb/HARPIA_20170219_071500.wav",-1.415,-3.23,-2.776,2.665,5.57,3.08,0,0,0,1,4
HARPIA_20170219_073000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/19 feb/HARPIA_20170219_073000.wav",-0.135,-2.85,-1.728,2.665,3.75,0.514,0,0,0,0,NA
HARPIA_20170219_074500.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/19 feb/HARPIA_20170219_074500.wav",-0.04500000000000001,-3.006666666666667,-2.124,3.5300000000000002,4.97,1.27,0,0,0,0,NA
HARPIA_20170219_080000.wav,"E:/For Sun - Full test dataset/Harpia 2017/1, 400/19 feb/HARPIA_20170219_080000.wav",-1.05,-3.61,-2.392,3.1,4.916666666666667,1.448,0,0,0,0,NA
HARPIA_20170220_054500.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/20 feb/HARPIA_20170220_054500.wav",0.43,-2.4733333333333336,-2.254,3.67,2.2666666666666666,0.17,0,0,0,2,4
HARPIA_20170220_060000.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/20 feb/HARPIA_20170220_060000.wav",1.455,-2.336666666666667,-2.844,4.58,3.6133333333333333,0.216,0,0,0,2,4
HARPIA_20170220_061500.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/20 feb/HARPIA_20170220_061500.wav",1.46,-2.4433333333333334,-2.084,4.25,3.19,0.28800000000000003,0,0,0,2,4
HARPIA_20170220_063000.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/20 feb/HARPIA_20170220_063000.wav",0.635,-2.336666666666667,-1.4,3.125,2.2733333333333334,0.746,0,0,0,0,NA
HARPIA_20170220_064500.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/20 feb/HARPIA_20170220_064500.wav",0.635,-2.1366666666666667,-1.342,2.865,2.5966666666666667,0.434,0,0,0,0,NA
HARPIA_20170220_070000.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/20 feb/HARPIA_20170220_070000.wav",0.2,-2.64,-1.648,3.62,3.1933333333333334,0.388,0,0,0,0,NA
HARPIA_20170220_071500.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/20 feb/HARPIA_20170220_071500.wav",-3.31,-3.5733333333333333,-1.978,2.85,4.326666666666666,1.6420000000000001,0,0,0,0,NA
HARPIA_20170220_073000.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/20 feb/HARPIA_20170220_073000.wav",-3.81,-4.6433333333333335,-2.422,3.52,7.746666666666667,3.696,0,0,0,0,NA
HARPIA_20170220_074500.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/20 feb/HARPIA_20170220_074500.wav",-0.16,-3.92,-3.914,8.58,4.18,0.842,0,0,0,0,NA
HARPIA_20170220_080000.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/20 feb/HARPIA_20170220_080000.wav",0.895,-2.43,-2.304,3.83,3.313333333333333,-0.158,0,0,0,2,4
HARPIA_20170221_054500.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/21 feb/HARPIA_20170221_054500.wav",2.85,-4.753333333333334,-2.368,8.11,4.300000000000001,1.31,0,0,0,2,4
HARPIA_20170221_060000.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/21 feb/HARPIA_20170221_060000.wav",2.615,-3.12,-2.784,8.055,3.1733333333333333,-0.362,0,0,0,2,4
HARPIA_20170221_061500.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/21 feb/HARPIA_20170221_061500.wav",0.6000000000000001,-2.79,-2.774,4.8,5.053333333333334,0.682,0,0,0,2,4
HARPIA_20170221_063000.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/21 feb/HARPIA_20170221_063000.wav",-2.415,-3.6066666666666665,-2.618,3.675,4.66,1.782,0,0,0,0,NA
HARPIA_20170221_064500.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/21 feb/HARPIA_20170221_064500.wav",-0.47,-3.3466666666666667,-1.768,3.665,4.323333333333333,0.868,0,0,0,0,NA
HARPIA_20170221_070000.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/21 feb/HARPIA_20170221_070000.wav",0.62,-3.01,-2.154,3.5949999999999998,4.26,0.884,0,0,0,0,NA
HARPIA_20170221_071500.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/21 feb/HARPIA_20170221_071500.wav",0.57,-2.8133333333333335,-2.4979999999999998,3.5300000000000002,4.033333333333333,1.168,0,0,0,0,NA
HARPIA_20170221_073000.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/21 feb/HARPIA_20170221_073000.wav",0.5700000000000001,-2.4733333333333336,-2.332,3.995,3.1266666666666665,1.256,0,0,0,0,NA
HARPIA_20170221_074500.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/21 feb/HARPIA_20170221_074500.wav",-1.04,-3.3133333333333335,-2.444,2.73,4.753333333333333,0.348,0,0,0,0,NA
HARPIA_20170221_080000.wav,"E:/For Sun - Full test dataset/Harpia 2017/8, 600/21 feb/HARPIA_20170221_080000.wav",-0.395,-2.8133333333333335,-1.984,2.205,2.6366666666666667,0.078,0,0,0,0,NA
HARPIA_20170222_054500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/22 feb/HARPIA_20170222_054500.wav",-2.15,-1.8499999999999999,-0.516,0.215,3.223333333333333,1.902,0,0,0,0,NA
HARPIA_20170222_060000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/22 feb/HARPIA_20170222_060000.wav",-1.5,-1.7966666666666666,-1.016,1.4,2.04,0.888,0,0,0,0,NA
HARPIA_20170222_061500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/22 feb/HARPIA_20170222_061500.wav",-1.875,-1.5766666666666667,-0.43,0.53,1.6766666666666667,0.9740000000000001,0,0,0,2,4
HARPIA_20170222_063000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/22 feb/HARPIA_20170222_063000.wav",-2.165,-1.6300000000000001,-0.296,-0.325,1.7066666666666666,1.062,0,0,0,0,NA
HARPIA_20170222_064500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/22 feb/HARPIA_20170222_064500.wav",-1.945,-1.7566666666666666,-0.61,0.155,1.7633333333333334,1.1,0,0,0,0,NA
HARPIA_20170222_070000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/22 feb/HARPIA_20170222_070000.wav",-2.34,-2.22,-0.95,-0.23500000000000001,2.2666666666666666,1.894,0,0,0,0,NA
HARPIA_20170222_071500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/22 feb/HARPIA_20170222_071500.wav",-1.65,-1.74,-0.424,-0.13,1.6800000000000002,0.874,0,0,0,0,NA
HARPIA_20170222_073000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/22 feb/HARPIA_20170222_073000.wav",-3.01,-2.033333333333333,-0.716,-0.21,2.78,2.598,0,0,0,0,NA
HARPIA_20170222_074500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/22 feb/HARPIA_20170222_074500.wav",-1.6400000000000001,-2.033333333333333,-0.582,0.09999999999999999,2.2466666666666666,1.304,0,0,0,0,NA
HARPIA_20170222_080000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/22 feb/HARPIA_20170222_080000.wav",-1.53,-1.8766666666666665,-0.536,-0.05,1.7966666666666666,0.788,0,0,0,0,NA
HARPIA_20170223_054500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/23 feb/HARPIA_20170223_054500.wav",0.25,-5.55,-2.048,9.370000000000001,6.57,2.7520000000000002,0,0,0,2,3
HARPIA_20170223_060000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/23 feb/HARPIA_20170223_060000.wav",1.715,-6.536666666666667,-2.532,9.434999999999999,5.826666666666666,3.802,0,0,0,2,3
HARPIA_20170223_061500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/23 feb/HARPIA_20170223_061500.wav",0.26,-2.006666666666667,-2.49,3.35,2.3033333333333332,-0.112,0,0,0,0,NA
HARPIA_20170223_063000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/23 feb/HARPIA_20170223_063000.wav",0.29000000000000004,-2.1533333333333333,-2.472,2.66,2.373333333333333,0.172,0,0,0,0,NA
HARPIA_20170223_064500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/23 feb/HARPIA_20170223_064500.wav",-0.025,-2.18,-1.552,2.41,2.1033333333333335,0.5,0,0,0,0,NA
HARPIA_20170223_070000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/23 feb/HARPIA_20170223_070000.wav",-0.99,-2.203333333333333,-2.148,1.94,2.8666666666666667,0.836,0,0,0,0,NA
HARPIA_20170223_071500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/23 feb/HARPIA_20170223_071500.wav",-0.21499999999999997,-2.8333333333333335,-2.2760000000000002,2.025,2.8,0.554,0,0,0,0,NA
HARPIA_20170223_073000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/23 feb/HARPIA_20170223_073000.wav",0.215,-2.42,-1.8699999999999999,2,2.6799999999999997,0.318,0,0,0,0,NA
HARPIA_20170223_074500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/23 feb/HARPIA_20170223_074500.wav",-0.585,-3.07,-1.742,3.01,3.7266666666666666,3.194,0,0,0,3,4
HARPIA_20170223_080000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/23 feb/HARPIA_20170223_080000.wav",-1.02,-2.9166666666666665,-1.6059999999999999,2.725,4.776666666666666,3.158,0,0,0,0,NA
HARPIA_20170224_054500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/24 feb/HARPIA_20170224_054500.wav",0.79,-4.18,-2.598,6.4399999999999995,4.433333333333334,1.506,0,0,0,2,4
HARPIA_20170224_060000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/24 feb/HARPIA_20170224_060000.wav",-0.42499999999999993,-3.5433333333333334,-2.862,5.279999999999999,8.73,3.664,0,0,0,2,4
HARPIA_20170224_061500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/24 feb/HARPIA_20170224_061500.wav",0.10000000000000003,-2.276666666666667,-2.292,3.34,2.8433333333333333,0.5599999999999999,0,0,0,2,4
HARPIA_20170224_063000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/24 feb/HARPIA_20170224_063000.wav",-1.745,-3.1133333333333333,-1.732,2.835,3.64,1.1099999999999999,0,0,0,0,NA
HARPIA_20170224_064500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/24 feb/HARPIA_20170224_064500.wav",0.635,-2,-2.296,3.3550000000000004,2.256666666666667,0.084,0,0,0,0,NA
HARPIA_20170224_070000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/24 feb/HARPIA_20170224_070000.wav",0.555,-2.1366666666666667,-1.542,2.5,2.0566666666666666,0.392,0,0,0,0,NA
HARPIA_20170224_071500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/24 feb/HARPIA_20170224_071500.wav",-0.125,-2.663333333333333,-2.4,2.715,3.8033333333333332,1.264,0,0,0,0,NA
HARPIA_20170224_073000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/24 feb/HARPIA_20170224_073000.wav",-0.10999999999999999,-2.466666666666667,-1.92,2.4699999999999998,3.1666666666666665,1.222,0,0,0,0,NA
HARPIA_20170224_074500.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/24 feb/HARPIA_20170224_074500.wav",-0.6300000000000001,-3.02,-2.524,2.92,3.0433333333333334,1.35,0,0,0,0,NA
HARPIA_20170224_080000.wav,"E:/For Sun - Full test dataset/Harpia 2017/9, 800/24 feb/HARPIA_20170224_080000.wav",-3.755,-4.78,-2.898,3.2,6.93,1.9140000000000001,0,0,0,0,NA
PUMA_20130301_054500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/1 mar 2013/PUMA_20130301_054500.wav",-1.71,-2.7199999999999998,-0.644,0.64,4.903333333333333,1.81,0,0,0,0,NA
PUMA_20130301_060000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/1 mar 2013/PUMA_20130301_060000.wav",-1.13,-1.7733333333333334,-0.544,0.335,1.9466666666666668,0.792,0,0,0,0,NA
PUMA_20130301_061500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/1 mar 2013/PUMA_20130301_061500.wav",-1.135,-1.6866666666666668,-0.388,0.10500000000000001,1.71,0.782,0,0,0,0,NA
PUMA_20130301_063000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/1 mar 2013/PUMA_20130301_063000.wav",-1.365,-1.65,-0.266,-0.06500000000000002,1.7566666666666666,0.896,0,0,0,0,NA
PUMA_20130301_064500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/1 mar 2013/PUMA_20130301_064500.wav",-1.3450000000000002,-1.7266666666666666,-0.382,0.07500000000000001,1.8733333333333333,0.908,0,0,0,0,NA
PUMA_20130301_070000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/1 mar 2013/PUMA_20130301_070000.wav",-1.165,-1.8233333333333333,-0.498,0.185,1.7833333333333334,0.87,0,0,0,0,NA
PUMA_20130301_071500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/1 mar 2013/PUMA_20130301_071500.wav",-1.81,-9.28,-4.504,4.99,8.173333333333334,3.32,0,0,0,0,NA
PUMA_20130301_073000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/1 mar 2013/PUMA_20130301_073000.wav",0.44500000000000006,-2.743333333333333,-1.938,3.45,4.91,1.99,0,0,0,0,NA
PUMA_20130301_074500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/1 mar 2013/PUMA_20130301_074500.wav",0.6900000000000001,-2.6733333333333333,-1.7959999999999998,3.325,3.0766666666666667,0.562,0,0,0,0,NA
PUMA_20130301_080000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/1 mar 2013/PUMA_20130301_080000.wav",-0.95,-1.7933333333333334,-0.48800000000000004,0.645,1.5999999999999999,0.692,0,0,0,0,NA
PUMA_20130302_054500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/2 mar 2013/PUMA_20130302_054500.wav",0.39,-2.7466666666666666,-2.61,6.609999999999999,2.0300000000000002,0.544,0,0,0,0,NA
PUMA_20130302_060000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/2 mar 2013/PUMA_20130302_060000.wav",-2.335,-10.426666666666668,-5.606,6.1899999999999995,12.24,4.3740000000000006,1,0,0,3,4
PUMA_20130302_061500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/2 mar 2013/PUMA_20130302_061500.wav",0.38500000000000006,-7.693333333333333,-4.154,5.21,7.72,2.554,0,0,0,3,4
PUMA_20130302_063000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/2 mar 2013/PUMA_20130302_063000.wav",0.15499999999999997,-5.1,-3.022,4.255,6.656666666666666,2.036,0,0,0,0,NA
PUMA_20130302_064500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/2 mar 2013/PUMA_20130302_064500.wav",-0.13,-8.983333333333334,-4.7860000000000005,5.46,9.586666666666668,3.408,0,0,0,1,4
PUMA_20130302_070000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/2 mar 2013/PUMA_20130302_070000.wav",0.4,-2.4233333333333333,-1.518,3.12,1.8066666666666666,0.886,0,0,0,0,NA
PUMA_20130302_071500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/2 mar 2013/PUMA_20130302_071500.wav",0.385,-2.15,-1.23,2.8,4.596666666666667,1.974,0,0,0,1,4
PUMA_20130302_073000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/2 mar 2013/PUMA_20130302_073000.wav",0.195,-3.64,-1.672,3.105,3.6566666666666667,1.66,0,0,0,1,4
PUMA_20130302_074500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/2 mar 2013/PUMA_20130302_074500.wav",0.605,-2.1166666666666667,-1.45,2.54,1.68,-0.01,0,0,0,0,NA
PUMA_20130302_080000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/2 mar 2013/PUMA_20130302_080000.wav",-0.78,-2.7666666666666666,-1.6560000000000001,2.4299999999999997,4.0600000000000005,2.306,0,0,0,1,4
PUMA_20130303_054500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/3 mar 2013/PUMA_20130303_054500.wav",-1.32,-11.28,-5.652,6.755,10.42,3.708,0,0,0,0,NA
PUMA_20130303_060000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/3 mar 2013/PUMA_20130303_060000.wav",0.86,-6.816666666666666,-3.838,5.154999999999999,5.743333333333333,1.726,0,0,0,2,4
PUMA_20130303_061500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/3 mar 2013/PUMA_20130303_061500.wav",-0.35000000000000003,-6.5,-3.716,4.53,8.093333333333334,2.268,0,0,0,1,4
PUMA_20130303_063000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/3 mar 2013/PUMA_20130303_063000.wav",-0.3,-6.336666666666667,-3.946,4.855,8.753333333333334,3.15,0,0,0,0,NA
PUMA_20130303_064500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/3 mar 2013/PUMA_20130303_064500.wav",1.225,-2.36,-1.312,3.165,2.9266666666666667,0.886,0,0,0,1,3
PUMA_20130303_070000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/3 mar 2013/PUMA_20130303_070000.wav",0.5700000000000001,-3.6599999999999997,-2.574,4.01,5.726666666666667,1.752,0,0,0,0,NA
PUMA_20130303_071500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/3 mar 2013/PUMA_20130303_071500.wav",-0.38,-8.01,-4.024,4.805,7.173333333333334,2.302,0,0,0,0,NA
PUMA_20130303_073000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/3 mar 2013/PUMA_20130303_073000.wav",0.865,-6.57,-3.1879999999999997,4.335,5.953333333333333,1.972,0,0,0,2,4
PUMA_20130303_074500.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/3 mar 2013/PUMA_20130303_074500.wav",1.11,-2.0566666666666666,-1.382,2.885,1.39,0.066,0,0,0,2,4
PUMA_20130303_080000.wav,"E:/For Sun - Full test dataset/Puma 2013/6,0/3 mar 2013/PUMA_20130303_080000.wav",0.745,-1.84,-1.3,2.295,1.4466666666666668,0.17200000000000001,0,0,0,0,NA
PUMA_20130304_054500.wav,"E:/For Sun - Full test dataset/Puma 2013/-3,200/4 march 2013/PUMA_20130304_054500.wav",0.5549999999999999,-1.7833333333333334,-0.95,1.85,1.4866666666666668,0.12200000000000001,0,0,0,0,NA
PUMA_20130304_060000.wav,"E:/For Sun - Full test dataset/Puma 2013/-3,200/4 march 2013/PUMA_20130304_060000.wav",0.62,-1.8466666666666667,-0.958,1.915,1.4833333333333334,0.134,0,0,0,0,NA
