audiofile,min.avg_H,min.avg_S,min.avg_T,max.avg_H,max.avg_S,max.avg_T,titi_over_thresh_and_over_howler_spider,PrimateSpecies,CallDistance
PUMA_20170215_054500.wav,0.55,-2.573333333,-2.365,4.125,2.856666667,0.429,0,0,NA
PUMA_20170215_060000.wav,1.71,-2.76,-2.515,4.57,2.383333333,0.139,0,0,NA
PUMA_20170215_061500.wav,-2.095,-2.983333333,-2.242,4.15,5.06,2.332,0,0,NA
PUMA_20170215_063000.wav,1.175,-2.353333333,-1.724,3.46,2.01,0.301,0,0,NA
PUMA_20170215_064500.wav,-0.005,-3.486666667,-2.41,4.93,3.773333333,0.627,0,0,NA
PUMA_20170215_070000.wav,0.695,-2.646666667,-1.691,2.645,2.003333333,0.54,0,0,NA
PUMA_20170215_071500.wav,-1.48,-3.133333333,-1.516,2.56,3.11,3.473,0,0,NA
PUMA_20170215_080000.wav,0.08,-2.733333333,-1.955,2.61,3.416666667,0.84,0,0,NA
PUMA_20170216_054500.wav,-0.86,-2.293333333,-0.998,1.495,1.833333333,1.072,0,0,NA
PUMA_20170216_060000.wav,-0.445,-2.85,-1.836,3.245,3.173333333,1.028,0,0,NA
PUMA_20170216_061500.wav,-1.56,-2.92,-2.397,2.075,3.17,1.057,0,0,NA
PUMA_20170216_063000.wav,-0.79,-2.616666667,-2.403,2.26,2.416666667,0.794,0,0,NA
PUMA_20170216_064500.wav,-0.195,-2.4,-2.095,2.335,2.79,0.922,0,0,NA
PUMA_20170216_070000.wav,-1.475,-3.643333333,-1.736,2.595,3.3,1.508,0,0,NA
PUMA_20170216_073000.wav,-1.545,-7.12,-3.78,2.49,6.883333333,2.66,0,0,NA
PUMA_20170216_074500.wav,-1.945,-3.446666667,-2.279,1.94,5.063333333,2.061,0,0,NA
PUMA_20170216_080000.wav,-2.58,-4.163333333,-2.154,2.13,4.886666667,2.272,0,0,NA
PUMA_20170217_054500.wav,-0.48,-2.813333333,-1.543,2.45,4.176666667,1.188,0,0,NA
PUMA_20170217_060000.wav,-1.1,-3.493333333,-1.987,2.22,7.11,1.551,0,0,NA
PUMA_20170217_063000.wav,0.645,-2.456666667,-2.611,3.35,2.31,0.058,0,0,NA
PUMA_20170217_064500.wav,0.065,-2.896666667,-2.24,3.9,3.41,0.883,0,0,NA
PUMA_20170217_070000.wav,0.6,-2.52,-2.25,3.945,1.973333333,-0.015,0,0,NA
PUMA_20170217_071500.wav,-0.65,-2.936666667,-2.077,3.59,2.723333333,0.677,0,0,NA
PUMA_20170217_073000.wav,1.615,-2.52,-2.398,4.165,1.943333333,-0.201,0,0,NA
PUMA_20170217_074500.wav,-2.775,-2.79,-1.838,2.455,3.343333333,1.803,0,0,NA
PUMA_20170217_080000.wav,-1.255,-1.846666667,-0.471,0.08,1.65,0.857,0,0,NA
PUMA_20170218_054500.wav,-1.655,-1.69,-0.311,-0.09,2.366666667,1.247,0,0,NA
PUMA_20170218_060000.wav,-1.51,-1.77,-0.555,0.815,2.78,1.331,0,0,NA
PUMA_20170218_061500.wav,-1.545,-1.836666667,-0.751,0.485,2.243333333,1.159,0,0,NA
PUMA_20170218_064500.wav,-1.335,-2.016666667,-0.57,0.295,2.326666667,1.108,0,0,NA
PUMA_20170218_070000.wav,-1.355,-1.896666667,-0.706,0.415,2.396666667,1.208,0,0,NA
PUMA_20170218_071500.wav,-1.58,-1.84,-0.992,0.67,2.676666667,1.031,0,0,NA
PUMA_20170218_073000.wav,-1.21,-2.03,-1.313,1.125,2.26,0.935,0,0,NA
PUMA_20170218_074500.wav,-1.18,-2.17,-2.069,1.865,2.52,0.894,0,0,NA
PUMA_20170218_080000.wav,-1.125,-2.173333333,-1.641,2.73,2.643333333,0.906,0,0,NA
PUMA_20170219_054500.wav,-1.37,-2.753333333,-2.051,3.365,2.803333333,1.177,0,0,NA
PUMA_20170219_080000.wav,-0.77,-2.966666667,-2.73,3.165,4.196666667,1.053,0,0,NA
PUMA_20170220_060000.wav,-1.31,-2.69,-1.381,2.545,3.783333333,1.741,0,0,NA
PUMA_20170220_061500.wav,-1.78,-2.646666667,-1.685,1.965,4.776666667,1.479,0,0,NA
PUMA_20170220_063000.wav,-5.455,-3.953333333,-1.825,1.63,6.366666667,3.08,0,0,NA
PUMA_20170220_070000.wav,-1.09,-4.136666667,-2.128,2.035,3.69,1.766,0,0,NA
PUMA_20170220_071500.wav,-1.15,-3.263333333,-1.881,2.05,3.87,1.775,0,0,NA
PUMA_20170220_073000.wav,-0.335,-2.176666667,-1.279,2.085,2.663333333,0.979,0,0,NA
PUMA_20170220_080000.wav,0.205,-3.78,-2.293,3.085,4.043333333,1.044,0,0,NA
PUMA_20170221_063000.wav,-0.62,-2.67,-2.766,3.045,2.43,0.919,0,0,NA
PUMA_20170221_064500.wav,0.265,-2.143333333,-1.444,2.065,2.016666667,0.601,0,0,NA
PUMA_20170221_071500.wav,-0.485,-2.666666667,-1.462,2.765,3.443333333,1.521,0,0,NA
PUMA_20170221_073000.wav,0.255,-2.293333333,-1.553,2.97,2.643333333,1.1,0,0,NA
PUMA_20170221_080000.wav,-0.25,-2.583333333,-2.295,2.285,3.24,0.642,0,0,NA
PUMA_20170222_054500.wav,-1.44,-1.986666667,-0.51,0.39,1.69,0.907,0,0,NA
PUMA_20170222_060000.wav,-1.275,-1.826666667,-1.284,2.415,1.86,0.869,0,0,NA
PUMA_20170222_061500.wav,-1.9,-1.816666667,-0.432,0.04,1.853333333,0.994,0,0,NA
PUMA_20170222_063000.wav,-1.735,-1.766666667,-0.372,-0.16,1.776666667,1.161,0,0,NA
PUMA_20170222_064500.wav,-1.355,-1.763333333,-0.451,0.105,1.62,0.954,0,0,NA
PUMA_20170222_070000.wav,-1.23,-1.933333333,-0.597,0.2,2.006666667,0.878,0,0,NA
PUMA_20170222_071500.wav,-1.24,-1.906666667,-0.708,0.28,1.833333333,0.888,0,0,NA
PUMA_20170222_073000.wav,-1.525,-2.443333333,-0.982,0.45,2.553333333,1.188,0,0,NA
PUMA_20170222_074500.wav,-1.665,-2.093333333,-0.646,0.32,2.243333333,1.231,0,0,NA
PUMA_20170222_080000.wav,-1.33,-2.133333333,-0.748,0.495,2.283333333,1.164,0,0,NA
PUMA_20170223_054500.wav,-0.995,-4.103333333,-2.266,2.015,4.75,1.811,0,0,NA
PUMA_20170223_063000.wav,-0.06,-2.49,-2.515,3.035,2.763333333,0.831,0,0,NA
PUMA_20170223_064500.wav,-1.33,-3.54,-2.384,2.68,2.466666667,1.155,0,0,NA
PUMA_20170223_070000.wav,-0.03,-1.936666667,-1.396,2.07,2.833333333,0.951,0,0,NA
PUMA_20170223_073000.wav,-0.565,-2.113333333,-2.004,1.885,2.32,0.935,0,0,NA
PUMA_20170223_074500.wav,-0.555,-2.276666667,-1.511,2.535,2.786666667,1.837,0,0,NA
PUMA_20170223_080000.wav,0.005,-2.423333333,-1.857,2.68,2.63,0.838,0,0,NA
PUMA_20170224_064500.wav,-0.165,-2.266666667,-1.565,1.83,2.526666667,0.387,0,0,NA
PUMA_20170224_070000.wav,-0.2,-2.293333333,-1.477,2.075,2.01,0.274,0,0,NA
PUMA_20170224_073000.wav,0.705,-3.09,-2.762,5.29,6.293333333,0.492,0,0,NA
PUMA_20170224_074500.wav,0,-2.093333333,-1.613,2.05,2.653333333,0.47,0,0,NA
PUMA_20170224_080000.wav,1.04,-2.146666667,-1.993,3.52,2.766666667,0.484,0,0,NA
PUMA_20170225_054500.wav,-1.395,-1.863333333,-0.343,0.045,1.82,0.897,0,0,NA
PUMA_20170225_060000.wav,-1.225,-1.85,-0.544,0.255,1.96,0.875,0,0,NA
PUMA_20170225_061500.wav,-1.255,-1.873333333,-0.65,0.375,1.92,0.829,0,0,NA
PUMA_20170225_063000.wav,-1.835,-3.356666667,-1.756,1.87,5.143333333,2.252,0,0,NA
PUMA_20170225_064500.wav,-0.895,-1.936666667,-0.912,1.115,2.103333333,0.741,0,0,NA
PUMA_20170225_070000.wav,-2.24,-2.29,-1.053,1.62,2.846666667,1.804,0,0,NA
PUMA_20170225_071500.wav,-0.985,-2.2,-1.156,1.855,2.85,0.842,0,0,NA
PUMA_20170225_073000.wav,-2.145,-2.133333333,-1.158,1.635,2.583333333,1.51,0,0,NA
PUMA_20170225_074500.wav,-0.59,-2.31,-1.244,2.43,2.693333333,0.961,0,0,NA
PUMA_20170225_080000.wav,-1.445,-3.076666667,-1.914,2.085,4.536666667,2.62,0,0,NA
PUMA_20170226_054500.wav,-0.875,-2,-0.919,0.85,1.906666667,0.783,0,0,NA
PUMA_20170226_060000.wav,-1.195,-2.143333333,-0.857,0.575,2.006666667,1.04,0,0,NA
PUMA_20170226_061500.wav,-1.92,-2.043333333,-0.931,1.025,2.103333333,1.064,0,0,NA
PUMA_20170226_063000.wav,-1.6,-1.67,-0.196,-0.305,1.846666667,1.027,0,0,NA
PUMA_20170226_064500.wav,-1.585,-1.65,-0.236,-0.31,1.73,1.004,0,0,NA
PUMA_20170226_070000.wav,-1.475,-1.566666667,-0.235,-0.185,1.816666667,0.918,0,0,NA
PUMA_20170226_071500.wav,-1.42,-1.566666667,-0.298,-0.135,1.773333333,0.895,0,0,NA
PUMA_20170226_073000.wav,-1.415,-1.626666667,-0.317,-0.07,1.83,0.895,0,0,NA
PUMA_20170226_074500.wav,-1.325,-1.766666667,-0.385,0.005,2.05,0.957,0,0,NA
PUMA_20140207_074500.wav,-3.6,-8.17,-2.943,5.425,10.98,9.009,0,1,2
HARPIA_20150208_073000.wav,-1.71,-5.8,-1.817,4.485,11.03333333,5.593,0,1,3
PUMA_20130303_064500.wav,1.225,-2.36,-1.43,3.165,2.926666667,0.893,0,1,3
PUMA_20140205_063000.wav,0.545,-3.16,-1.861,4.86,5.68,3.407,0,1,3
PUMA_20140214_071500.wav,0.53,-2.273333333,-1.403,3.06,3.82,1.771,0,1,3
HARPIA_20130208_064500.wav,-3.445,-4.556666667,-3.229,3.89,5.913333333,2.305,0,1,4
HARPIA_20130208_070000.wav,0.01,-3.073333333,-2.203,3.535,4.136666667,1.97,0,1,4
HARPIA_20130208_080000.wav,-0.545,-3.696666667,-2.524,3.29,4.34,2.577,0,1,4
HARPIA_20130210_054500.wav,1.055,-2.106666667,-1.786,3.275,2.28,0.785,0,1,4
HARPIA_20160128_063000.wav,0.095,-4.756666667,-3.172,4.56,5.31,3.568,0,1,4
HARPIA_20160128_064500.wav,-0.31,-3.69,-2.937,4.265,6.19,2.331,0,1,4
HARPIA_20160130_064500.wav,1.035,-2.49,-1.936,3.79,2.793333333,0.846,0,1,4
HARPIA_20160203_070000.wav,-1.27,-3.693333333,-2.216,2.865,6.216666667,3.668,0,1,4
HARPIA_20170213_071500.wav,-1.28,-3.163333333,-2.884,4.445,3.413333333,0.455,0,1,4
HARPIA_20170215_064500.wav,-0.06,-3.366666667,-1.666,3.405,5.023333333,2.345,0,1,4
HARPIA_20170215_071500.wav,-0.65,-3.25,-1.996,2.95,5.436666667,2.537,0,1,4
HARPIA_20170217_070000.wav,-0.025,-5.033333333,-3.146,4.255,8.103333333,2.927,0,1,4
HARPIA_20170219_071500.wav,-1.415,-3.23,-2.368,2.665,5.57,3.435,0,1,4
PUMA_20130302_064500.wav,-0.13,-8.983333333,-5.157,5.46,9.586666667,3.678,0,1,4
PUMA_20130302_071500.wav,0.385,-2.15,-1.269,2.8,4.596666667,1.94,0,1,4
PUMA_20130302_073000.wav,0.195,-3.64,-1.707,3.105,3.656666667,1.728,0,1,4
PUMA_20130302_080000.wav,-0.78,-2.766666667,-1.468,2.43,4.06,2.308,0,1,4
PUMA_20130303_061500.wav,-0.35,-6.5,-3.915,4.53,8.093333333,2.607,0,1,4
PUMA_20130305_073000.wav,0.55,-1.843333333,-0.994,1.89,1.39,0.163,0,1,4
PUMA_20130305_074500.wav,0.545,-1.693333333,-0.943,1.84,1.496666667,0.202,0,1,4
PUMA_20140205_064500.wav,-1.17,-3.42,-2.56,7.945,5.296666667,3.045,0,1,4
PUMA_20140205_071500.wav,-1.455,-3.306666667,-1.828,4.375,6.133333333,3.153,0,1,4
PUMA_20140205_073000.wav,0.33,-3.536666667,-1.848,4.35,5.773333333,2.613,0,1,4
PUMA_20140205_074500.wav,-0.51,-3.98,-2.146,4.595,5.33,2.696,0,1,4
PUMA_20140205_080000.wav,2.22,-2.99,-2.859,6.425,3.933333333,0.287,0,1,4
PUMA_20140206_071500.wav,1.36,-3.75,-2.175,5.54,5.84,1.526,0,1,4
PUMA_20140207_063000.wav,1.61,-3.64,-2.135,5.21,6.51,2.237,0,1,4
PUMA_20140207_064500.wav,0.025,-4.076666667,-2.243,4.625,8.67,3.011,0,1,4
PUMA_20140207_071500.wav,-2.56,-4.106666667,-2.348,4.9,7.656666667,3.927,0,1,4
PUMA_20140207_080000.wav,0.885,-4.136666667,-2.226,5.005,7.046666667,2.612,0,1,4
PUMA_20140209_070000.wav,-1.755,-3.956666667,-1.761,2.445,5.563333333,3.427,0,1,4
PUMA_20150208_071500.wav,-2.28,-4.136666667,-2.022,3.9,4.833333333,2.303,0,1,4
PUMA_20150208_073000.wav,-1.99,-3.943333333,-3.559,4.145,5.82,1.839,0,1,4
PUMA_20150208_074500.wav,-1.965,-3.656666667,-3.797,3.56,4.27,1.411,0,1,4
PUMA_20150208_080000.wav,-0.89,-3.353333333,-2.536,5.595,4.523333333,1.505,0,1,4
PUMA_20170213_071500.wav,1.39,-3.41,-2.98,5.815,5.053333333,2.513,0,1,4
PUMA_20170213_073000.wav,0.46,-2.656666667,-2.973,4.84,5.11,2.596,0,1,4
PUMA_20170215_073000.wav,0.57,-2.69,-1.604,3.025,2.656666667,1.493,0,1,4
PUMA_20170215_074500.wav,-1.29,-4.963333333,-3.578,3.215,6.153333333,2.278,0,1,4
PUMA_20170216_071500.wav,-1.42,-3.663333333,-1.658,1.91,4.18,2.17,0,1,4
PUMA_20170218_063000.wav,-1.39,-2.023333333,-0.573,0.325,2.72,1.713,0,1,4
PUMA_20170220_054500.wav,-1.115,-2.383333333,-0.943,1.685,3.666666667,2.565,0,1,4
PUMA_20170220_064500.wav,-2.54,-2.916666667,-1.077,1.97,5.726666667,3.12,0,1,4
PUMA_20170220_074500.wav,-0.65,-3.61,-1.369,2.65,4.613333333,3.492,0,1,4
PUMA_20170221_070000.wav,-0.815,-3.083333333,-2.036,2.355,2.633333333,1.69,0,1,4
PUMA_20170223_071500.wav,0.175,-2.93,-1.866,2.53,2.703333333,0.839,0,1,4
PUMA_20170224_071500.wav,-1.73,-3.476666667,-1.682,3.37,5.916666667,3.342,0,1,4
HARPIA_20140215_060000.wav,2.93,-10.81333333,-5.132,11.52,12.80666667,6.917,0,2,1
HARPIA_20160202_054500.wav,0.335,-8.046666667,-4.699,16.335,11.58333333,6.709,0,2,1
HARPIA_20160202_061500.wav,1.075,-9.993333333,-5.676,12.965,17.06333333,6.521,0,2,1
HARPIA_20160202_063000.wav,1.225,-5.73,-4.103,9.25,5.13,0.521,0,2,1
HARPIA_20160202_070000.wav,-0.53,-6.133333333,-5.473,12.605,8.65,2.028,0,2,1
HARPIA_20170216_060000.wav,-0.44,-9.816666667,-3.663,12.405,8.336666667,6.259,0,2,1
HARPIA_20170219_060000.wav,1.165,-8.75,-3.26,9.615,9.99,7.354,0,2,1
PUMA_20150213_061500.wav,0.58,-10.86666667,-4.926,12.245,13.54666667,8.405,0,2,1
HARPIA_20140204_061500.wav,1.6,-5.823333333,-2.58,8.51,5.81,2.968,0,2,2
HARPIA_20140206_054500.wav,-1.465,-2.006666667,-1.077,3.28,2.456666667,1.768,0,2,2
HARPIA_20140206_060000.wav,2.115,-3.203333333,-2.286,7.195,2.73,0.285,0,2,2
HARPIA_20140206_073000.wav,-0.435,-2.373333333,-1.902,5.46,2.556666667,1.489,0,2,2
HARPIA_20140208_060000.wav,-1.615,-3.316666667,-2.029,5.785,2.626666667,1.229,0,2,2
HARPIA_20140209_060000.wav,2.455,-3.33,-2.509,7.725,3.903333333,0.345,0,2,2
HARPIA_20140209_061500.wav,2.865,-3.766666667,-3.039,8.57,2.85,-0.212,0,2,2
HARPIA_20140213_060000.wav,2.945,-6.97,-3.453,9.545,8.043333333,4.408,0,2,2
HARPIA_20140214_060000.wav,2.685,-5.336666667,-3.502,9.305,3.96,0.337,0,2,2
HARPIA_20140214_061500.wav,-0.42,-5.686666667,-3.575,8.59,5.366666667,2.39,0,2,2
HARPIA_20140216_060000.wav,2.56,-6.316666667,-3.651,10.83,7.726666667,2.349,0,2,2
HARPIA_20140216_061500.wav,1.42,-5.046666667,-2.982,8.645,4.243333333,0.792,0,2,2
HARPIA_20160127_060000.wav,4.235,-5.753333333,-3.795,9.88,6,4.03,0,2,2
HARPIA_20160201_060000.wav,3.08,-6.406666667,-4.011,9.965,7.483333333,2.426,0,2,2
HARPIA_20160204_054500.wav,0.325,-5.44,-2.965,10.96,7.726666667,3.264,0,2,2
HARPIA_20160204_060000.wav,3.205,-4.77,-2.956,11.105,5.753333333,1.831,0,2,2
HARPIA_20170213_054500.wav,1.65,-9.266666667,-3.583,10.515,11.21333333,6.359,0,2,2
HARPIA_20170213_060000.wav,2.655,-8.646666667,-5.606,10.68,7.116666667,5.804,0,2,2
HARPIA_20170213_061500.wav,1.725,-8.71,-4.057,9.52,9.373333333,5.95,0,2,2
HARPIA_20170213_063000.wav,2.385,-9.683333333,-4.425,11.74,8.133333333,5.066,0,2,2
HARPIA_20170215_060000.wav,3.05,-6.306666667,-2.739,10.365,6.606666667,3.512,0,2,2
PUMA_20150215_074500.wav,-0.135,-5.946666667,-3.522,11.595,7.64,2.529,0,2,2
PUMA_20150219_061500.wav,0.9,-8.246666667,-4.121,12.915,9.16,3.636,0,2,2
PUMA_20160213_060000.wav,-0.76,-7.283333333,-4.394,12.665,7.333333333,2.522,0,2,2
PUMA_20160213_061500.wav,-0.91,-5.03,-4.008,10.5,4.37,1.644,0,2,2
HARPIA_20130208_054500.wav,0.935,-4.35,-3.19,8.095,4.6,0.48,0,2,3
HARPIA_20130215_064500.wav,0.32,-2.6,-3.472,5.135,2.346666667,0.611,0,2,3
HARPIA_20130215_080000.wav,-1.675,-2.786666667,-1.507,3.435,3.126666667,1.813,0,2,3
HARPIA_20130225_061500.wav,1.705,-2.86,-3.889,6.565,2.6,-0.222,0,2,3
HARPIA_20140204_060000.wav,1.715,-3.543333333,-2.728,5.215,3.406666667,0.638,0,2,3
HARPIA_20140205_060000.wav,1.505,-3.82,-3.995,8.035,5.476666667,0.347,0,2,3
HARPIA_20140205_061500.wav,3.495,-3.21,-3.555,8.01,4.693333333,0.66,0,2,3
HARPIA_20140206_061500.wav,1.79,-2.983333333,-2.327,5.65,2.863333333,0.394,0,2,3
HARPIA_20140206_071500.wav,0.79,-2.713333333,-3.536,6.65,1.933333333,1.937,0,2,3
HARPIA_20140207_054500.wav,-0.335,-4.493333333,-2.643,8.615,4.706666667,1.825,0,2,3
HARPIA_20140207_060000.wav,3.96,-4.39,-3.26,9.11,3.386666667,0.174,0,2,3
HARPIA_20140207_061500.wav,1.595,-3.63,-3.657,7.14,3.496666667,0.237,0,2,3
HARPIA_20140207_071500.wav,0.755,-5.973333333,-3.441,8.115,5.496666667,1.968,0,2,3
HARPIA_20140207_073000.wav,0.4,-5.34,-3.116,7.52,6.346666667,1.709,0,2,3
HARPIA_20140208_064500.wav,-1.73,-1.99,-0.448,0.635,1.916666667,1.099,0,2,3
HARPIA_20140208_070000.wav,-1.055,-1.723333333,-0.587,0.825,2.046666667,0.904,0,2,3
HARPIA_20140208_073000.wav,-1.655,-1.656666667,-0.584,1.53,1.813333333,1.055,0,2,3
HARPIA_20140209_054500.wav,-0.135,-4.423333333,-2.178,6.375,4.156666667,4.029,0,2,3
HARPIA_20140209_063000.wav,2.555,-4.18,-3.03,8.42,4.373333333,0.713,0,2,3
HARPIA_20140209_070000.wav,1.255,-3.263333333,-2.683,7.565,2.993333333,0.665,0,2,3
HARPIA_20140209_073000.wav,-0.17,-2.676666667,-2.42,5.27,3.756666667,0.739,0,2,3
HARPIA_20140209_074500.wav,-1.45,-3.76,-2.513,5.3,5.716666667,2.123,0,2,3
HARPIA_20140209_080000.wav,-4.27,-5.536666667,-2.675,4.34,4.63,3.381,0,2,3
HARPIA_20140211_060000.wav,-0.73,-2.053333333,-1.059,4.775,2.966666667,1.277,0,2,3
HARPIA_20140212_060000.wav,-0.235,-2.453333333,-1.435,5.24,3.333333333,1.044,0,2,3
HARPIA_20140212_061500.wav,0.615,-2.416666667,-2.785,6.105,2.676666667,0.91,0,2,3
HARPIA_20140214_063000.wav,1.63,-3.97,-2.927,6.97,6.143333333,1.917,0,2,3
HARPIA_20140214_073000.wav,-0.435,-5.166666667,-3.022,7.76,8.27,2.546,0,2,3
HARPIA_20140214_074500.wav,-0.465,-5.636666667,-3.933,7.745,8.45,3.333,0,2,3
HARPIA_20140215_061500.wav,0.735,-2.853333333,-2.425,4.92,3.303333333,0.563,0,2,3
HARPIA_20150207_054500.wav,1.1,-3.646666667,-2.703,7.79,3.953333333,0.83,0,2,3
HARPIA_20150207_060000.wav,2.23,-3.42,-3.298,7.585,4.486666667,0.733,0,2,3
HARPIA_20150207_061500.wav,1.835,-3.56,-3.026,8.02,4.556666667,0.854,0,2,3
HARPIA_20150217_060000.wav,4.305,-3.196666667,-3.372,8.68,4.216666667,-0.216,0,2,3
HARPIA_20150217_063000.wav,0.86,-2.506666667,-2.524,5.955,3.736666667,0.254,0,2,3
HARPIA_20150218_070000.wav,-4.195,-4.836666667,-3.086,7.225,7.703333333,2.711,0,2,3
HARPIA_20160126_060000.wav,-1.985,-5.01,-3.502,8.48,8.936666667,3.081,0,2,3
HARPIA_20160126_061500.wav,3.45,-4.516666667,-3.343,9.41,4.44,0.739,0,2,3
HARPIA_20160126_063000.wav,2.275,-3.773333333,-3.083,7.46,3.816666667,0.033,0,2,3
HARPIA_20160126_064500.wav,0.915,-3.87,-2.274,6.415,3.94,0.962,0,2,3
HARPIA_20160130_060000.wav,3.74,-4.593333333,-2.7,8.83,6.026666667,2.444,0,2,3
HARPIA_20160130_061500.wav,1.045,-4.743333333,-2.859,7.435,5.726666667,2.478,0,2,3
HARPIA_20160131_061500.wav,1.22,-3.963333333,-3.576,10.915,3.47,0.268,0,2,3
HARPIA_20170212_054500.wav,1.78,-3.84,-3.246,9.495,3.08,0.308,0,2,3
HARPIA_20170216_061500.wav,-0.09,-3.42,-2.234,8.43,4.163333333,1.968,0,2,3
HARPIA_20170217_060000.wav,1.025,-2.526666667,-1.759,5.89,3.536666667,0.574,0,2,3
HARPIA_20170217_061500.wav,1.9,-2.5,-2.133,5.13,3.153333333,0.045,0,2,3
HARPIA_20170223_054500.wav,0.25,-5.55,-2.433,9.37,6.57,2.514,0,2,3
HARPIA_20170223_060000.wav,1.715,-6.536666667,-2.795,9.435,5.826666667,3.367,0,2,3
PUMA_20140211_061500.wav,-0.555,-3.263333333,-2.265,7.03,3.063333333,0.737,0,2,3
PUMA_20150218_061500.wav,0.81,-7.816666667,-3.849,11.505,8.243333333,3.487,0,2,3
PUMA_20160223_064500.wav,1.8,-3.076666667,-2.728,7.7,2.766666667,0.179,0,2,3
HARPIA_20130208_060000.wav,2.59,-2.4,-3.761,6.42,2.436666667,-0.248,0,2,4
HARPIA_20130210_061500.wav,1.215,-3.073333333,-5.459,7.285,3.34,-1.002,0,2,4
HARPIA_20130213_060000.wav,1.49,-2.936666667,-3.027,5.7,6.473333333,0.607,0,2,4
HARPIA_20130213_061500.wav,0.705,-2.643333333,-3.341,4.025,3.46,0.308,0,2,4
HARPIA_20130214_054500.wav,0.015,-3.306666667,-2.136,4.84,4.306666667,0.96,0,2,4
HARPIA_20130214_060000.wav,1.35,-2.94,-3.194,5.05,2.416666667,0.565,0,2,4
HARPIA_20130214_061500.wav,1.57,-2.403333333,-2.983,4.5,2.44,-0.52,0,2,4
HARPIA_20130214_064500.wav,1.265,-2.843333333,-3.13,4.19,4.16,-0.019,0,2,4
HARPIA_20130214_070000.wav,0.61,-2.693333333,-2.999,3.715,3.733333333,0.29,0,2,4
HARPIA_20130214_073000.wav,0.38,-2.806666667,-2.255,3.635,3.806666667,0.339,0,2,4
HARPIA_20130215_054500.wav,0.93,-2.526666667,-1.834,4.295,2.1,0.075,0,2,4
HARPIA_20130215_060000.wav,0.025,-4.696666667,-3.234,6.24,6.986666667,1.047,0,2,4
HARPIA_20130215_061500.wav,-0.395,-3.683333333,-2.775,5.885,11.85666667,2.647,0,2,4
HARPIA_20140204_063000.wav,1.31,-2.586666667,-1.928,4.54,2.876666667,0.336,0,2,4
HARPIA_20140205_063000.wav,1.385,-3.446666667,-3.428,7.13,4.126666667,0.373,0,2,4
HARPIA_20140206_063000.wav,1.33,-2.65,-2.497,6.15,2.68,0.851,0,2,4
HARPIA_20140206_064500.wav,0.99,-2.12,-3.071,6.785,2.546666667,1.353,0,2,4
HARPIA_20140208_071500.wav,-1.02,-1.776666667,-0.643,0.82,2.02,0.877,0,2,4
HARPIA_20140209_064500.wav,1.43,-2.206666667,-2.175,3.825,2.343333333,0.439,0,2,4
HARPIA_20140209_071500.wav,-1.525,-3.41,-2.119,2.92,4.433333333,2.216,0,2,4
HARPIA_20140210_054500.wav,-1.515,-1.763333333,-0.085,0.56,2.016666667,1.371,0,2,4
HARPIA_20140211_061500.wav,-1.04,-2.06,-1.537,2.82,2.153333333,1.328,0,2,4
HARPIA_20140211_064500.wav,-1.07,-1.863333333,-0.427,0.995,2.203333333,1.382,0,2,4
HARPIA_20140213_054500.wav,0.855,-2.32,-1.795,4.615,2.42,0.941,0,2,4
HARPIA_20140213_061500.wav,1.035,-3.32,-3.929,6.645,3.666666667,0.525,0,2,4
HARPIA_20140215_054500.wav,-0.605,-2.65,-1.866,2.715,2.686666667,1.033,0,2,4
HARPIA_20140216_054500.wav,0.615,-2.123333333,-2.057,3.64,1.783333333,-0.155,0,2,4
HARPIA_20140217_054500.wav,1.245,-2.203333333,-2.096,5.15,1.866666667,0.109,0,2,4
HARPIA_20140217_060000.wav,3.095,-2.91,-2.772,6.42,2.583333333,-0.08,0,2,4
HARPIA_20150208_060000.wav,-0.225,-4.833333333,-2.768,7.83,6.523333333,4.386,0,2,4
HARPIA_20150208_063000.wav,0.58,-3.033333333,-2.515,6.55,5.326666667,1.43,0,2,4
HARPIA_20150212_060000.wav,-0.195,-3.993333333,-2.238,6.155,5.03,2.021,0,2,4
HARPIA_20150212_061500.wav,-0.15,-4.996666667,-3.561,5.21,4.296666667,1.337,0,2,4
HARPIA_20150213_060000.wav,-0.61,-4.193333333,-3.226,5.455,6.21,1.177,0,2,4
HARPIA_20150214_060000.wav,1.765,-2.796666667,-2.958,5.63,2.593333333,0.683,0,2,4
HARPIA_20150214_061500.wav,0.32,-3.01,-3.448,5.835,2.933333333,1.034,0,2,4
HARPIA_20150214_063000.wav,0.28,-2.743333333,-2.19,4.85,2.74,1.021,0,2,4
HARPIA_20150216_060000.wav,-0.245,-2.516666667,-3.074,4.195,1.966666667,1.185,0,2,4
HARPIA_20150217_071500.wav,-0.67,-3.143333333,-2.091,3.785,5.11,2.615,0,2,4
HARPIA_20150218_063000.wav,-1.085,-2.923333333,-2.568,4.945,4.7,0.563,0,2,4
HARPIA_20150218_064500.wav,-2.695,-4.596666667,-2.994,5.43,6.103333333,3.274,0,2,4
HARPIA_20160127_061500.wav,1.38,-3.723333333,-3.43,7.415,5.09,0.928,0,2,4
HARPIA_20160127_064500.wav,0.425,-4.31,-2.803,6.44,4.993333333,1.13,0,2,4
HARPIA_20160127_071500.wav,1.61,-2.99,-2.644,5.135,3.876666667,0.437,0,2,4
HARPIA_20160127_073000.wav,1.305,-2.44,-2.436,4.36,2.81,-0.053,0,2,4
