audiofile,min.avg_H,min.avg_S,min.avg_T,max.avg_H,max.avg_S,max.avg_T,titi_over_thresh,titi_over_thresh_and_howler_under_thresh,titi_over_thresh_and_over_howler,PrimateSpecies_dist_1-4,PrimateSpecies_dist_1-3,CallDistance
PUMA_20170219_073000.wav,-0.43,-3.113333333,-1.621428571,3.54,2.963333333,1.072857143,0,0,0,3,0,4
HARPIA_20130208_070000.wav,0.01,-3.073333333,-2.445714286,3.535,4.136666667,1.991428571,0,0,0,1,0,4
HARPIA_20150213_064500.wav,0.2,-2.996666667,-1.842857143,3.53,3.783333333,0.942857143,0,0,0,0,0,NA
HARPIA_20170219_074500.wav,-0.045,-3.006666667,-2.02,3.53,4.97,1.274285714,0,0,0,0,0,NA
HARPIA_20170221_071500.wav,0.57,-2.813333333,-2.448571429,3.53,4.033333333,1.191428571,0,0,0,0,0,NA
PUMA_20160213_071500.wav,-0.95,-5.563333333,-3.112857143,3.53,6.233333333,2.04,0,0,0,0,0,NA
PUMA_20160214_070000.wav,1.045,-2.763333333,-2.454285714,3.53,3.823333333,0.755714286,0,0,0,0,0,NA
HARPIA_20160202_064500.wav,0.82,-1.973333333,-2.341428571,3.525,2.22,0.427142857,0,0,0,0,0,NA
HARPIA_20170220_073000.wav,-3.81,-4.643333333,-2.591428571,3.52,7.746666667,3.565714286,0,0,0,0,0,NA
PUMA_20170224_080000.wav,1.04,-2.146666667,-2.027142857,3.52,2.766666667,0.547142857,0,0,0,0,0,NA
PUMA_20150208_061500.wav,-1.53,-2.766666667,-2.965714286,3.515,3.48,0.912857143,0,0,0,0,0,NA
HARPIA_20150214_064500.wav,0.51,-2.446666667,-2.634285714,3.51,2.753333333,1.374285714,0,0,0,0,0,NA
HARPIA_20170217_080000.wav,0.28,-2.243333333,-1.428571429,3.51,2.273333333,0.378571429,0,0,0,2,2,4
PUMA_20150214_063000.wav,0.62,-3.16,-3.331428571,3.505,3,0.317142857,0,0,0,0,0,NA
HARPIA_20170217_063000.wav,1.31,-2.72,-1.784285714,3.485,3.363333333,0.101428571,0,0,0,0,0,NA
HARPIA_20170219_054500.wav,0.285,-2.456666667,-1.377142857,3.47,4.85,1.847142857,0,0,0,2,2,4
HARPIA_20170216_063000.wav,-0.275,-2.446666667,-1.441428571,3.465,3.403333333,1.287142857,0,0,0,2,2,4
PUMA_20140213_060000.wav,1.47,-1.943333333,-1.631428571,3.465,1.36,-0.015714286,0,0,0,2,2,4
HARPIA_20140207_080000.wav,-0.405,-2.463333333,-1.984285714,3.46,2.753333333,0.902857143,0,0,0,0,0,NA
PUMA_20170215_063000.wav,1.175,-2.353333333,-1.741428571,3.46,2.01,0.367142857,0,0,0,0,0,NA
HARPIA_20140217_064500.wav,-0.915,-3.123333333,-1.911428571,3.455,4.28,1.63,0,0,0,0,0,NA
PUMA_20150219_071500.wav,-1.095,-3.34,-1.957142857,3.455,4.7,3.855714286,0,0,0,0,0,NA
HARPIA_20140216_073000.wav,-0.61,-2.79,-2.905714286,3.45,2.256666667,1.928571429,0,0,0,0,0,NA
PUMA_20130301_073000.wav,0.445,-2.743333333,-2.131428571,3.45,4.91,1.838571429,0,0,0,0,0,NA
PUMA_20150208_070000.wav,-6.245,-3.723333333,-2.202857143,3.45,8.796666667,5.17,1,1,1,1,0,4
HARPIA_20130215_080000.wav,-1.675,-2.786666667,-1.438571429,3.435,3.126666667,1.73,0,0,0,2,2,3
PUMA_20140213_061500.wav,1.355,-1.933333333,-1.938571429,3.435,1.363333333,0.044285714,0,0,0,2,2,4
HARPIA_20150214_054500.wav,0.34,-2.136666667,-1.448571429,3.43,2.423333333,0.831428571,0,0,0,0,0,NA
HARPIA_20130214_063000.wav,0.8,-2.336666667,-2.978571429,3.42,2.51,-0.1,0,0,0,0,0,NA
HARPIA_20150212_074500.wav,0.205,-2.416666667,-1.707142857,3.42,3.046666667,0.797142857,0,0,0,0,0,NA
HARPIA_20150208_054500.wav,0.705,-2.62,-1.27,3.405,3.953333333,0.862857143,0,0,0,0,0,NA
PUMA_20160225_074500.wav,-0.59,-3.773333333,-2.311428571,3.405,3.643333333,2.151428571,0,0,0,0,0,NA
HARPIA_20170215_064500.wav,-0.06,-3.366666667,-1.65,3.405,5.023333333,2.48,0,0,0,1,0,4
HARPIA_20170215_070000.wav,-2.12,-6.023333333,-1.972857143,3.405,8.186666667,5.694285714,1,1,1,1,1,3
PUMA_20170219_071500.wav,-0.405,-2.98,-1.391428571,3.405,3.233333333,1.151428571,0,0,0,2,2,4
HARPIA_20150212_070000.wav,0.265,-2.426666667,-1.698571429,3.4,2.966666667,0.911428571,0,0,0,0,0,NA
PUMA_20150219_063000.wav,-0.625,-4.286666667,-2.581428571,3.395,5.066666667,1.214285714,0,0,0,0,0,NA
HARPIA_20160131_071500.wav,-1.28,-3.32,-1.591428571,3.385,4.733333333,2.014285714,0,0,0,0,0,NA
HARPIA_20130212_054500.wav,1.015,-2.71,-1.981428571,3.375,4.623333333,0.744285714,0,0,0,0,0,NA
PUMA_20170224_071500.wav,-1.73,-3.476666667,-1.614285714,3.37,5.916666667,3.454285714,0,0,0,1,0,4
HARPIA_20140214_054500.wav,0.205,-3.196666667,-2.167142857,3.365,3.506666667,2.321428571,0,0,0,0,0,NA
PUMA_20170219_054500.wav,-1.37,-2.753333333,-2.1,3.365,2.803333333,1.161428571,0,0,0,0,0,NA
HARPIA_20130213_064500.wav,0.355,-2.873333333,-2.798571429,3.36,4.653333333,0.497142857,0,0,0,0,0,NA
PUMA_20160210_074500.wav,-1.445,-2.47,-2.435714286,3.36,2.06,1.047142857,0,0,0,2,2,4
HARPIA_20170219_063000.wav,-0.535,-3.576666667,-2.147142857,3.355,5.53,2.454285714,0,0,0,0,0,NA
HARPIA_20170224_064500.wav,0.635,-2,-2.164285714,3.355,2.256666667,0.215714286,0,0,0,0,0,NA
HARPIA_20130213_063000.wav,0.59,-2.72,-2.147142857,3.35,4.653333333,0.72,0,0,0,0,0,NA
HARPIA_20160203_074500.wav,-0.345,-3.163333333,-2.568571429,3.35,4.286666667,0.834285714,0,0,0,0,0,NA
HARPIA_20170223_061500.wav,0.26,-2.006666667,-2.371428571,3.35,2.303333333,0.017142857,0,0,0,0,0,NA
PUMA_20170217_063000.wav,0.645,-2.456666667,-2.781428571,3.35,2.31,1.98E-18,0,0,0,0,0,NA
HARPIA_20140216_074500.wav,0.345,-2.116666667,-2.185714286,3.345,2.113333333,1.251428571,0,0,0,0,0,NA
HARPIA_20170216_064500.wav,-1.315,-2.966666667,-1.755714286,3.345,5.406666667,2.635714286,0,0,0,0,0,NA
PUMA_20160214_074500.wav,-0.64,-2.896666667,-1.971428571,3.34,3.816666667,0.687142857,0,0,0,0,0,NA
HARPIA_20170224_061500.wav,0.1,-2.276666667,-2.2,3.34,2.843333333,0.691428571,0,0,0,2,2,4
PUMA_20160213_080000.wav,0.03,-3.15,-2.487142857,3.33,2.513333333,0.35,0,0,0,0,0,NA
PUMA_20150208_063000.wav,-2.71,-4.68,-2.682857143,3.33,10.66666667,2.568571429,0,0,0,3,0,4
HARPIA_20160127_070000.wav,0.55,-2.24,-2.355714286,3.325,2.693333333,0.161428571,0,0,0,0,0,NA
PUMA_20130301_074500.wav,0.69,-2.673333333,-1.808571429,3.325,3.076666667,0.69,0,0,0,0,0,NA
PUMA_20140214_080000.wav,1.08,-2.443333333,-2.07,3.32,2.983333333,0.281428571,0,0,0,0,0,NA
PUMA_20170221_054500.wav,-1.21,-2.83,-1.428571429,3.315,6.18,2.081428571,0,0,0,2,2,4
HARPIA_20140212_063000.wav,-0.215,-2.053333333,-0.805714286,3.3,2.05,1.148571429,0,0,0,0,0,NA
HARPIA_20150213_070000.wav,-3.12,-4.543333333,-2.39,3.3,6.583333333,3.377142857,0,0,0,0,0,NA
HARPIA_20160130_074500.wav,-0.2,-2.616666667,-1.824285714,3.3,3.583333333,0.525714286,0,0,0,0,0,NA
HARPIA_20160131_064500.wav,-1.64,-5.146666667,-2.067142857,3.3,7.38,4.88,1,1,1,1,1,3
PUMA_20160210_071500.wav,-0.295,-2.25,-1.831428571,3.29,2.3,0.698571429,0,0,0,0,0,NA
HARPIA_20130208_080000.wav,-0.545,-3.696666667,-2.735714286,3.29,4.34,2.568571429,0,0,0,1,0,4
HARPIA_20140204_070000.wav,0.915,-2.263333333,-1.582857143,3.285,3.783333333,0.502857143,0,0,0,0,0,NA
PUMA_20160213_074500.wav,-0.745,-5.18,-2.905714286,3.28,5.56,2.75,0,0,0,0,0,NA
HARPIA_20140206_054500.wav,-1.465,-2.006666667,-1.005714286,3.28,2.456666667,1.818571429,0,0,0,2,2,2
HARPIA_20130212_063000.wav,1.265,-2.026666667,-1.874285714,3.275,3.13,0.435714286,0,0,0,0,0,NA
HARPIA_20130210_054500.wav,1.055,-2.106666667,-1.795714286,3.275,2.28,0.802857143,0,0,0,1,0,4
HARPIA_20140204_074500.wav,0.665,-2.566666667,-1.774285714,3.265,3.696666667,0.477142857,0,0,0,0,0,NA
PUMA_20170221_060000.wav,0.535,-2.486666667,-1.678571429,3.265,2.663333333,0.622857143,0,0,0,2,2,4
PUMA_20150219_073000.wav,-0.985,-3.586666667,-2.03,3.255,5.406666667,3.702857143,0,0,0,3,0,4
PUMA_20160225_060000.wav,-0.815,-2.51,-2.301428571,3.25,2.346666667,1.201428571,0,0,0,0,0,NA
PUMA_20160225_070000.wav,-0.335,-2.633333333,-1.882857143,3.25,4.41,1.172857143,0,0,0,0,0,NA
PUMA_20170216_060000.wav,-0.445,-2.85,-1.794285714,3.245,3.173333333,0.938571429,0,0,0,0,0,NA
PUMA_20150218_071500.wav,1.265,-2.15,-1.652857143,3.235,1.783333333,-0.142857143,0,0,0,0,0,NA
HARPIA_20140215_063000.wav,-0.915,-4.19,-2.184285714,3.23,5.643333333,2.424285714,0,0,0,0,0,NA
HARPIA_20130225_074500.wav,-1.02,-2.56,-2.302857143,3.225,5.4,1.484285714,0,0,0,0,0,NA
HARPIA_20140215_073000.wav,-0.845,-2.876666667,-2.402857143,3.22,4.553333333,0.905714286,0,0,0,0,0,NA
HARPIA_20150210_063000.wav,0.255,-3.4,-1.96,3.215,3.826666667,0.688571429,0,0,0,0,0,NA
PUMA_20150213_063000.wav,-4.265,-4.456666667,-2.664285714,3.215,5.31,2.298571429,0,0,0,0,0,NA
PUMA_20150219_070000.wav,0.615,-2.513333333,-2.427142857,3.215,2.55,0.311428571,0,0,0,0,0,NA
PUMA_20170215_074500.wav,-1.29,-4.963333333,-3.731428571,3.215,6.153333333,2.235714286,0,0,0,1,0,4
HARPIA_20130212_080000.wav,-6.46,-5.566666667,-3.564285714,3.21,6.733333333,2.45,0,0,0,0,0,NA
HARPIA_20170224_080000.wav,-3.755,-4.78,-2.802857143,3.2,6.93,2.17,0,0,0,0,0,NA
HARPIA_20130225_073000.wav,-5.52,-4.483333333,-3.375714286,3.19,6.486666667,2.241428571,0,0,0,0,0,NA
HARPIA_20160131_070000.wav,-0.865,-4.516666667,-1.911428571,3.185,5.793333333,2.971428571,0,0,0,0,0,NA
PUMA_20160211_080000.wav,-1.66,-3.313333333,-2.107142857,3.185,3.23,2.06,0,0,0,0,0,NA
HARPIA_20160129_074500.wav,0.22,-2.596666667,-2.715714286,3.18,2.946666667,0.427142857,0,0,0,0,0,NA
PUMA_20150212_080000.wav,-1.415,-2.926666667,-2.188571429,3.18,3.43,0.608571429,0,0,0,0,0,NA
PUMA_20160213_070000.wav,-0.465,-3.713333333,-3.034285714,3.18,4.79,1.208571429,0,0,0,0,0,NA
HARPIA_20150212_064500.wav,0.245,-2.776666667,-1.468571429,3.17,3.03,0.907142857,0,0,0,0,0,NA
HARPIA_20160130_080000.wav,-0.765,-2.746666667,-1.897142857,3.17,5.313333333,1.417142857,0,0,0,0,0,NA
PUMA_20150213_074500.wav,0.19,-2.996666667,-1.911428571,3.165,3.826666667,1.402857143,0,0,0,0,0,NA
PUMA_20170219_080000.wav,-0.77,-2.966666667,-2.728571429,3.165,4.196666667,1.022857143,0,0,0,0,0,NA
PUMA_20130303_064500.wav,1.225,-2.36,-1.327142857,3.165,2.926666667,1.028571429,0,0,0,1,1,3
HARPIA_20140215_064500.wav,0.275,-2.776666667,-1.788571429,3.16,3.293333333,1.095714286,0,0,0,0,0,NA
HARPIA_20130210_080000.wav,0.705,-2.17,-5.027142857,3.15,2.72,-0.115714286,0,0,0,0,0,NA
HARPIA_20130210_071500.wav,-0.16,-2.423333333,-5.165714286,3.145,2.916666667,1.141428571,0,0,0,0,0,NA
HARPIA_20160204_071500.wav,-0.155,-2.953333333,-2.508571429,3.145,2.95,0.347142857,0,0,0,0,0,NA
PUMA_20150214_054500.wav,-2.665,-2.693333333,-1.604285714,3.145,1.976666667,1.22,0,0,0,0,0,NA
HARPIA_20130213_071500.wav,0.075,-2.84,-2.33,3.14,4.356666667,0.544285714,0,0,0,0,0,NA
PUMA_20160213_054500.wav,-1.42,-5.893333333,-2.915714286,3.14,6.13,2.612857143,0,0,0,0,0,NA
HARPIA_20130223_060000.wav,-1.68,-2.66,-1.684285714,3.135,4.343333333,1.957142857,0,0,0,0,0,NA
HARPIA_20130210_070000.wav,0.305,-2.39,-3.331428571,3.13,3.46,-0.107142857,0,0,0,0,0,NA
HARPIA_20130214_071500.wav,0.225,-2.693333333,-2.481428571,3.13,3.776666667,0.334285714,0,0,0,0,0,NA
PUMA_20140209_061500.wav,1.065,-2.12,-2.024285714,3.13,1.793333333,0.06,0,0,0,2,2,4
HARPIA_20170220_063000.wav,0.635,-2.336666667,-1.355714286,3.125,2.273333333,0.79,0,0,0,0,0,NA
PUMA_20140214_074500.wav,1.235,-2.033333333,-1.28,3.125,2.6,0.485714286,0,0,0,0,0,NA
PUMA_20130302_070000.wav,0.4,-2.423333333,-1.451428571,3.12,1.806666667,0.904285714,0,0,0,0,0,NA
HARPIA_20140217_070000.wav,-1.28,-3.986666667,-2.01,3.115,5.64,2.995714286,0,0,0,0,0,NA
HARPIA_20150217_073000.wav,0.11,-2.52,-1.958571429,3.115,3.363333333,0.304285714,0,0,0,0,0,NA
HARPIA_20160202_074500.wav,-1.205,-4.063333333,-2.452857143,3.11,8.373333333,2.137142857,0,0,0,0,0,NA
HARPIA_20130212_064500.wav,0.59,-2.686666667,-1.574285714,3.105,2.353333333,0.535714286,0,0,0,0,0,NA
HARPIA_20140214_071500.wav,-2.72,-3.473333333,-2.432857143,3.105,3.976666667,1.787142857,0,0,0,0,0,NA
PUMA_20130302_073000.wav,0.195,-3.64,-1.608571429,3.105,3.656666667,1.872857143,0,0,0,1,0,4
PUMA_20170221_061500.wav,-0.41,-2.573333333,-2.782857143,3.105,2.366666667,0.691428571,0,0,0,2,2,4
HARPIA_20170219_080000.wav,-1.05,-3.61,-2.257142857,3.1,4.916666667,1.568571429,0,0,0,0,0,NA
HARPIA_20130217_070000.wav,-0.315,-2.786666667,-1.765714286,3.09,3.586666667,3.167142857,0,0,0,0,0,NA
PUMA_20170220_080000.wav,0.205,-3.78,-2.252857143,3.085,4.043333333,0.988571429,0,0,0,0,0,NA
PUMA_20150212_074500.wav,-0.72,-2.506666667,-1.931428571,3.08,2.71,0.484285714,0,0,0,0,0,NA
PUMA_20140209_060000.wav,-0.47,-2.996666667,-1.558571429,3.065,2.513333333,1.225714286,0,0,0,0,0,NA
PUMA_20140213_080000.wav,1.095,-2.076666667,-1.515714286,3.065,1.506666667,0.058571429,0,0,0,0,0,NA
PUMA_20160225_061500.wav,-0.03,-2.52,-1.918571429,3.06,2.193333333,0.712857143,0,0,0,0,0,NA
PUMA_20140214_071500.wav,0.53,-2.273333333,-1.275714286,3.06,3.82,1.871428571,0,0,0,1,1,3
HARPIA_20130225_071500.wav,-0.995,-2.196666667,-2.195714286,3.045,3.226666667,0.801428571,0,0,0,0,0,NA
HARPIA_20160128_080000.wav,-0.97,-2.693333333,-3.71,3.045,4.223333333,0.777142857,0,0,0,0,0,NA
PUMA_20140213_070000.wav,1.2,-1.976666667,-1.26,3.045,1.503333333,0.072857143,0,0,0,0,0,NA
PUMA_20170221_063000.wav,-0.62,-2.67,-2.968571429,3.045,2.43,0.848571429,0,0,0,0,0,NA
HARPIA_20130225_054500.wav,-0.34,-2.9,-2.222857143,3.04,3.973333333,1.368571429,0,0,0,0,0,NA
HARPIA_20130225_080000.wav,-3.515,-4.836666667,-2.814285714,3.04,7.656666667,3.58,0,0,0,0,0,NA
HARPIA_20140216_070000.wav,0.475,-1.953333333,-1.782857143,3.04,1.92,0.61,0,0,0,0,0,NA
HARPIA_20150211_054500.wav,-1.095,-1.693333333,-1.532857143,3.04,1.956666667,0.915714286,0,0,0,0,0,NA
HARPIA_20150217_080000.wav,-0.065,-2.68,-2.145714286,3.04,3.713333333,0.401428571,0,0,0,0,0,NA
PUMA_20170223_063000.wav,-0.06,-2.49,-2.511428571,3.035,2.763333333,0.602857143,0,0,0,0,0,NA
PUMA_20170215_073000.wav,0.57,-2.69,-1.545714286,3.025,2.656666667,1.698571429,0,0,0,1,0,4
PUMA_20170219_070000.wav,-1.82,-3.236666667,-1.607142857,3.02,4.616666667,2.02,0,0,0,3,0,4
HARPIA_20170223_074500.wav,-0.585,-3.07,-1.671428571,3.01,3.726666667,3.041428571,0,0,0,3,0,4
HARPIA_20130210_073000.wav,-1.715,-4.01,-2.767142857,3.005,4.786666667,4.358571429,1,1,1,0,0,NA
HARPIA_20150216_054500.wav,-0.59,-2.533333333,-1.647142857,3,4.413333333,1.048571429,0,0,0,0,0,NA
HARPIA_20130212_074500.wav,-1.04,-3.79,-4.25,2.995,4.623333333,0.822857143,0,0,0,0,0,NA
PUMA_20160225_054500.wav,-0.71,-2.71,-1.691428571,2.995,2.643333333,1.437142857,0,0,0,0,0,NA
HARPIA_20150210_073000.wav,0.185,-2.693333333,-2.572857143,2.99,3.39,0.505714286,0,0,0,0,0,NA
HARPIA_20170215_063000.wav,-0.045,-2.613333333,-1.901428571,2.975,7.353333333,1.407142857,0,0,0,0,0,NA
HARPIA_20140204_064500.wav,0.545,-2.19,-1.468571429,2.97,2.986666667,0.448571429,0,0,0,0,0,NA
PUMA_20170221_073000.wav,0.255,-2.293333333,-1.515714286,2.97,2.643333333,1.168571429,0,0,0,0,0,NA
HARPIA_20140217_071500.wav,0.65,-2.733333333,-2.031428571,2.96,2.04,-0.145714286,0,0,0,0,0,NA
PUMA_20150214_080000.wav,0.275,-2.806666667,-1.657142857,2.955,4.206666667,1.032857143,0,0,0,0,0,NA
HARPIA_20170215_071500.wav,-0.65,-3.25,-2.004285714,2.95,5.436666667,2.611428571,0,0,0,1,0,4
HARPIA_20150214_070000.wav,-0.765,-3.24,-2.34,2.94,4.446666667,1.594285714,0,0,0,0,0,NA
PUMA_20150219_054500.wav,0.465,-2.466666667,-2.15,2.94,3.33,0.627142857,0,0,0,0,0,NA
HARPIA_20160204_063000.wav,-1.03,-3.176666667,-3.36,2.935,4.56,0.687142857,0,0,0,0,0,NA
PUMA_20150210_074500.wav,-0.86,-2.536666667,-1.707142857,2.935,4.703333333,1.322857143,0,0,0,0,0,NA
HARPIA_20130214_074500.wav,0.47,-2.783333333,-2.185714286,2.93,4.54,0.065714286,0,0,0,0,0,NA
HARPIA_20150210_054500.wav,0.145,-2.066666667,-1.618571429,2.93,2.35,0.52,0,0,0,0,0,NA
HARPIA_20150212_054500.wav,0.295,-2.74,-1.74,2.925,3.476666667,1.052857143,0,0,0,0,0,NA
HARPIA_20170224_074500.wav,-0.63,-3.02,-2.441428571,2.92,3.043333333,1.248571429,0,0,0,0,0,NA
HARPIA_20140209_071500.wav,-1.525,-3.41,-2.215714286,2.92,4.433333333,2.08,0,0,0,2,2,4
HARPIA_20140212_071500.wav,-0.29,-2.22,-1.015714286,2.915,2.526666667,1.175714286,0,0,0,0,0,NA
PUMA_20160215_061500.wav,-0.335,-2.32,-1.548571429,2.915,2.4,0.501428571,0,0,0,2,2,4
HARPIA_20160131_080000.wav,-0.94,-3.09,-1.738571429,2.91,4.823333333,1.054285714,0,0,0,0,0,NA
HARPIA_20140215_080000.wav,-0.715,-2.843333333,-2.938571429,2.895,3.393333333,0.891428571,0,0,0,0,0,NA
PUMA_20130303_074500.wav,1.11,-2.056666667,-1.295714286,2.885,1.39,0.16,0,0,0,2,2,4
HARPIA_20160202_080000.wav,-0.71,-3.303333333,-2.378571429,2.88,3.24,0.524285714,0,0,0,0,0,NA
HARPIA_20130211_060000.wav,-0.98,-2.02,-1.317142857,2.87,2.06,0.955714286,0,0,0,0,0,NA
HARPIA_20170220_064500.wav,0.635,-2.136666667,-1.347142857,2.865,2.596666667,0.521428571,0,0,0,0,0,NA
HARPIA_20160203_070000.wav,-1.27,-3.693333333,-2.315714286,2.865,6.216666667,3.834285714,0,0,0,1,0,4
HARPIA_20130213_070000.wav,0.185,-2.75,-2.612857143,2.86,4.47,0.67,0,0,0,0,0,NA
HARPIA_20160202_071500.wav,-0.975,-4.35,-2.018571429,2.86,7.283333333,1.637142857,0,0,0,0,0,NA
PUMA_20170221_074500.wav,0.495,-2.32,-1.598571429,2.86,2.03,1.082857143,0,0,0,2,2,4
HARPIA_20150210_074500.wav,0.24,-2.393333333,-3.001428571,2.855,2.49,0.45,0,0,0,0,0,NA
PUMA_20140213_064500.wav,1.25,-1.813333333,-1.515714286,2.855,1.433333333,0.08,0,0,0,0,0,NA
PUMA_20170224_063000.wav,-0.52,-2.27,-1.602857143,2.855,1.943333333,0.448571429,0,0,0,2,2,4
HARPIA_20170220_071500.wav,-3.31,-3.573333333,-2.024285714,2.85,4.326666667,1.685714286,0,0,0,0,0,NA
PUMA_20150217_080000.wav,0.535,-2.46,-1.94,2.85,2.873333333,0.458571429,0,0,0,0,0,NA
HARPIA_20160131_073000.wav,-0.62,-2.763333333,-1.685714286,2.84,5.19,2.051428571,0,0,0,0,0,NA
PUMA_20150212_061500.wav,-0.75,-2.106666667,-2.695714286,2.84,5.136666667,0.761428571,0,0,0,0,0,NA
HARPIA_20140215_070000.wav,-0.22,-2.366666667,-2.635714286,2.835,3.003333333,0.872857143,0,0,0,0,0,NA
HARPIA_20170224_063000.wav,-1.745,-3.113333333,-1.847142857,2.835,3.64,1.191428571,0,0,0,0,0,NA
PUMA_20140208_054500.wav,-1.735,-3.136666667,-1.625714286,2.835,4.24,0.967142857,0,0,0,0,0,NA
PUMA_20150212_071500.wav,0.275,-2.16,-1.837142857,2.83,2.186666667,0.537142857,0,0,0,0,0,NA
PUMA_20140213_063000.wav,1.12,-1.746666667,-1.718571429,2.825,2.116666667,0.03,0,0,0,0,0,NA
PUMA_20140211_060000.wav,-0.53,-2.35,-1.328571429,2.82,2.646666667,1.1,0,0,0,0,0,NA
HARPIA_20140211_061500.wav,-1.04,-2.06,-1.762857143,2.82,2.153333333,1.445714286,0,0,0,2,2,4
HARPIA_20130213_080000.wav,-0.625,-2.616666667,-2.237142857,2.815,3.27,0.25,0,0,0,0,0,NA
HARPIA_20140212_080000.wav,-1.315,-5.426666667,-2.321428571,2.815,5.24,2.594285714,0,0,0,0,0,NA
HARPIA_20150217_070000.wav,-0.345,-2.693333333,-1.915714286,2.8,5.35,1.431428571,0,0,0,0,0,NA
PUMA_20150212_073000.wav,-0.8,-2.62,-2.754285714,2.8,3.546666667,0.734285714,0,0,0,0,0,NA
PUMA_20130302_071500.wav,0.385,-2.15,-1.158571429,2.8,4.596666667,2.02,0,0,0,1,0,4
PUMA_20150216_073000.wav,-0.465,-2.403333333,-1.662857143,2.795,5.396666667,1.487142857,0,0,0,0,0,NA
HARPIA_20150207_073000.wav,0.355,-2.42,-2.122857143,2.79,3.4,0.545714286,0,0,0,0,0,NA
HARPIA_20170216_073000.wav,-3.815,-6.926666667,-1.747142857,2.79,6.593333333,9.214285714,1,1,1,1,1,2
HARPIA_20130217_063000.wav,0.54,-2.36,-1.642857143,2.785,2.566666667,0.718571429,0,0,0,0,0,NA
HARPIA_20150212_073000.wav,0.425,-2.69,-1.568571429,2.785,3.553333333,0.964285714,0,0,0,0,0,NA
PUMA_20150216_060000.wav,0.44,-2.686666667,-2.695714286,2.785,3.29,0.338571429,0,0,0,0,0,NA
HARPIA_20150210_064500.wav,0.29,-2.433333333,-1.817142857,2.78,2.36,0.274285714,0,0,0,0,0,NA
HARPIA_20160202_073000.wav,-1.335,-3.886666667,-2.642857143,2.77,9.146666667,1.36,0,0,0,0,0,NA
PUMA_20150213_054500.wav,-1.2,-3.163333333,-1.88,2.765,3.756666667,1.298571429,0,0,0,0,0,NA
PUMA_20170221_071500.wav,-0.485,-2.666666667,-1.421428571,2.765,3.443333333,1.575714286,0,0,0,0,0,NA
HARPIA_20140215_074500.wav,-2.51,-3.536666667,-2.692857143,2.76,4.8,2.715714286,0,0,0,0,0,NA
HARPIA_20130210_074500.wav,-0.195,-2.793333333,-2.778571429,2.755,4.58,2.177142857,0,0,0,0,0,NA
PUMA_20140213_071500.wav,1.12,-1.87,-1.252857143,2.75,1.62,0.365714286,0,0,0,0,0,NA
PUMA_20140208_060000.wav,-1.49,-2.34,-1.484285714,2.745,1.916666667,0.671428571,0,0,0,0,0,NA
PUMA_20150219_064500.wav,-0.525,-3.996666667,-2.285714286,2.735,5.493333333,1.851428571,0,0,0,0,0,NA
PUMA_20170223_060000.wav,-2.655,-4.82,-1.835714286,2.735,8.473333333,5.891428571,1,1,1,1,1,3
HARPIA_20130217_061500.wav,0.255,-1.94,-1.661428571,2.73,3.013333333,0.462857143,0,0,0,0,0,NA
HARPIA_20170221_074500.wav,-1.04,-3.313333333,-2.434285714,2.73,4.753333333,0.81,0,0,0,0,0,NA
PUMA_20170218_080000.wav,-1.125,-2.173333333,-1.654285714,2.73,2.643333333,0.885714286,0,0,0,0,0,NA
HARPIA_20170223_080000.wav,-1.02,-2.916666667,-1.59,2.725,4.776666667,3.048571429,0,0,0,0,0,NA
PUMA_20160212_080000.wav,-9.575,-6.91,-2.787142857,2.725,8.58,5.555714286,1,1,1,0,0,NA
HARPIA_20170215_073000.wav,-3.43,-3.61,-2.177142857,2.72,4.643333333,2.552857143,0,0,0,0,0,NA
HARPIA_20170224_071500.wav,-0.125,-2.663333333,-2.148571429,2.715,3.803333333,1.372857143,0,0,0,0,0,NA
PUMA_20140213_073000.wav,1.065,-2.1,-1.15,2.715,1.943333333,0.372857143,0,0,0,0,0,NA
HARPIA_20140215_054500.wav,-0.605,-2.65,-1.905714286,2.715,2.686666667,1.037142857,0,0,0,2,2,4
PUMA_20170217_061500.wav,0.175,-2.496666667,-2.705714286,2.715,2.033333333,-0.035714286,0,0,0,2,2,4
HARPIA_20130217_064500.wav,0.425,-2.083333333,-1.418571429,2.71,4.226666667,0.624285714,0,0,0,0,0,NA
PUMA_20150212_060000.wav,-0.06,-2.396666667,-2.748571429,2.7,3.716666667,0.411428571,0,0,0,0,0,NA
HARPIA_20130213_054500.wav,-0.255,-2.873333333,-1.801428571,2.695,3.67,0.908571429,0,0,0,0,0,NA
PUMA_20140209_073000.wav,-0.365,-3.156666667,-1.747142857,2.695,4.253333333,0.73,0,0,0,0,0,NA
HARPIA_20150207_064500.wav,0.43,-2.223333333,-1.882857143,2.685,3.87,0.454285714,0,0,0,0,0,NA
PUMA_20150219_080000.wav,-0.815,-3.273333333,-2.561428571,2.685,3.853333333,0.465714286,0,0,0,0,0,NA
PUMA_20170223_064500.wav,-1.33,-3.54,-2.325714286,2.68,2.466666667,1.041428571,0,0,0,0,0,NA
PUMA_20170223_080000.wav,0.005,-2.423333333,-1.84,2.68,2.63,0.725714286,0,0,0,0,0,NA
HARPIA_20170219_070000.wav,-1.6,-4.12,-1.581428571,2.68,6.023333333,4.218571429,1,1,1,1,1,3
